acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0075200000000000015,{'Modern Talking'},0.642,262400,0.759,0,2FJVaMdZSojZSDiAa063xC,0.0067,9,0.142,-12.207,0,Jet Airliner,44,1987-01-01,0.0387,120.115,0.774,1987
0.809,{'The Lounge Lizards'},0.313,127893,0.236,0,4mvTcdOP0nx50zpnnhfPdD,0.0504,6,0.0942,-16.547,1,Bob the Bob,34,1988-01-01,0.0391,174.357,0.342,1988
0.142,{'Don Johnson'},0.47,273533,0.394,0,3rIaOUzUL8u9oKQWzH327X,0.0,5,0.41,-11.71,1,Tell It Like It Is,46,1989-04-05,0.0314,186.283,0.622,1989
0.00333,{'Little Caesar'},0.613,328160,0.77,0,5EimBXIpSxuVaGXz6m5Tif,1.92e-05,2,0.318,-8.626,1,Chain Of Fools,34,1990-01-01,0.0447,116.129,0.607,1990
0.446,{'Linda Ronstadt'},0.235,282093,0.265,0,6YkuTccyhOuRKWa97oMq06,3.6e-05,4,0.0992,-15.967,1,Dreams To Dream (Finale Version) - Fievel Goes West/Soundtrack Version,28,1991-01-01,0.0306,99.676,0.0966,1991
0.66,{'Industria del Amor'},0.743,161333,0.454,0,4leKmmIy4YX2uX5stDJbpY,4.51e-06,11,0.0806,-12.611,1,Sabor Al Caldo,32,1992-01-01,0.0431,166.58599999999996,0.963,1992
0.424,{'John Denver'},0.407,306133,0.121,0,57qKogjxRwWHRJXj7U2vnJ,0.000146,8,0.08900000000000001,-21.502,1,Sunshine On My Shoulders,34,1993-10-01,0.0281,76.233,0.133,1993
0.0006219999999999999,{'Scarface'},0.6970000000000001,233973,0.626,1,31xZ4eFLtF0oYysuOvqbR0,9.15e-06,11,0.108,-8.238999999999999,0,The White Sheet,33,1994-01-01,0.295,173.843,0.488,1994
0.522,{'Charles Aznavour'},0.268,164840,0.33,0,4z3HhHDG9CK5sUtFduNKl3,0.0,5,0.122,-13.264,1,Venecia sin ti - Que c'est triste Venise,50,1995-01-01,0.0347,81.763,0.66,1995
0.67,{'Eddie Santiago'},0.762,301400,0.687,0,4OH3eSA6PAxe511Gsesaht,4.59e-06,5,0.0549,-6.896,0,Tú Me Quemas,42,1996-02-19,0.0472,171.134,0.94,1996
0.29100000000000004,{'Pam Tillis'},0.654,188000,0.747,0,58E2JpHehvSvTvgdxV3POp,0.000104,4,0.0594,-3.973,1,Shake The Sugar Tree,35,1997-06-02,0.0282,87.105,0.391,1997
0.00124,{'Kid Rock'},0.5429999999999999,203333,0.922,1,4gQFl7biDBMITOjpGS7koC,0.0,7,0.08,-3.552,1,Fist of Rage,35,1998-08-05,0.184,168.66299999999995,0.769,1998
0.152,{'Jagged Edge'},0.836,204133,0.594,0,3rKTSe4vL6UUQVEdwKxpk5,2.71e-05,7,0.0649,-7.184,1,Where the Party At,40,1999-01-01,0.135,97.017,0.9,1999
0.8540000000000001,{'Christina Aguilera'},0.341,223493,0.259,0,3iNPY9AOdaklvkNAgmRHRk,5.99e-06,10,0.112,-9.013,1,Contigo en la Distancia,50,2000-01-01,0.0331,136.912,0.179,2000
0.8959999999999999,{'Pedro Infante'},0.529,213467,0.251,0,6K3bHaTxEXgFSA7IPJKg0O,0.00383,7,0.108,-11.289,1,Cien años,51,2001-11-16,0.031,103.846,0.56,2001
0.022,{'Michael Learns To Rock'},0.733,214373,0.711,0,3HKDI8BwtxmEJAq4u9zotZ,0.0,2,0.0783,-6.0070000000000014,1,Sleeping Child - 2002 Digital Remaster,53,2002-01-01,0.0252,92.943,0.8740000000000001,2002
0.0295,{'50 Cent'},0.448,240680,0.852,1,1l7hTx4cKk2ZTs9wakikUu,5.64e-06,7,0.203,-2.781,1,Gotta Make It To Heaven,38,2003-02-06,0.395,91.993,0.62,2003
0.0927,{'Angela Chang'},0.507,259160,0.77,0,7fIP72hHPvNFI8XPYsxwQ9,0.0,5,0.277,-4.557,1,歐若拉,52,2004-12-01,0.0588,170.00099999999995,0.6509999999999999,2004
0.5710000000000001,{'David Tao'},0.607,261907,0.55,0,73eCSQ1DxQbaOnzy8PhKx3,0.0,9,0.0787,-6.658,1,就是愛妳,54,2005-08-01,0.0251,148.1,0.5429999999999999,2005
0.047,{'+44'},0.525,166093,0.92,1,6Bcf5qj1eeHGjSiRc3eD3X,0.0,2,0.373,-4.714,1,Baby Come On,41,2006-01-01,0.0615,165.391,0.602,2006
0.934,{'Stacey Kent'},0.408,268093,0.171,0,7oWHSwL9592pL2nwdsOoP4,0.017,11,0.109,-15.427,0,What a Wonderful World,56,2007-09-03,0.0321,165.067,0.275,2007
0.153,{'Flobots'},0.688,278560,0.732,0,3yoZpOB5ro75ENWjl5F2z7,0.000212,7,0.6459999999999999,-7.237,1,Stand Up,42,2008-01-01,0.281,97.902,0.521,2008
0.988,{'Ashana'},0.16899999999999998,514440,0.0976,0,3ghTZXvEH9V7ZEsaWc8QA3,0.976,0,0.102,-18.291,1,Heart of Gaia,51,2009-01-01,0.0443,75.664,0.0249,2009
0.0087,{'Hinder'},0.373,246907,0.742,0,1avq1yCUk8SCKs4qD0VcXJ,0.0,2,0.244,-4.327,1,What Ya Gonna Do,45,2010-01-01,0.0319,150.983,0.448,2010
0.8690000000000001,{'Sonogram'},0.149,158760,0.209,0,2b4Dh5DQJxviLQHCEgTzJf,0.775,0,0.0826,-16.828,1,Fell Through Mirrors,48,2011-04-12,0.0446,74.035,0.0596,2011
0.00145,"{'Neeraj Shridhar', 'Kavita Seth'}",0.7140000000000001,282012,0.892,0,2zZTXtLqCsICzEcztKjn47,0.000817,11,0.0462,-5.3420000000000005,0,"Tum Hi Ho Bandhu (From Cocktail"")""",51,2012-06-12,0.0516,134.997,0.899,2012
0.619,"{'Norbert Leo Butz', 'Kristin Chenoweth', 'Christopher Fitzgerald', 'Michelle Federer', 'Idina Menzel'}",0.458,457333,0.445,0,45Yr7rD2vH3OsTRseT6gfA,0.0,0,0.193,-8.752,1,"Dancing Through Life - From Wicked"" Original Broadway Cast Recording/2003""",49,2013-01-01,0.0517,116.606,0.337,2013
0.21,{'Adriel Favela'},0.795,166200,0.6890000000000001,0,08Kuu5FkDZ7SRDjTpF9Zc4,0.0,9,0.224,-8.246,1,Mujeres de Tu Tipo,52,2014-07-29,0.0503,112.419,0.8220000000000001,2014
0.514,{'Alex G'},0.65,176147,0.6859999999999999,0,0Xmz2shisTG8peoqnFj5tu,0.000188,4,0.138,-5.198,0,Sarah - Bonus Track,50,2015-03-24,0.0314,124.023,0.4970000000000001,2015
0.792,{'The Lumineers'},0.632,195083,0.284,0,0omH6Dbw21O4Hw46cTbMBF,0.000704,8,0.109,-9.319,1,White Lie,51,2016-04-08,0.0315,79.024,0.16699999999999998,2016
0.00114,{'Nick Jonas'},0.644,197893,0.743,0,77dwRzKegOkVtlHajKnDCb,0.0,6,0.0831,-4.0760000000000005,0,Find You,63,2017-09-14,0.0331,125.913,0.274,2017
0.32299999999999995,{'Paulo Londra'},0.767,258639,0.7090000000000001,0,6FyRXC8tJUh863JCkyWqtk,0.0,1,0.0676,-4.47,1,Adan y Eva,76,2018-11-05,0.336,171.993,0.72,2018
0.411,{'Camila Cabello'},0.574,194686,0.593,0,7DoNtK2gVFRwJh0hkHe5wQ,1.55e-06,4,0.0966,-5.731,0,Easy,68,2019-12-06,0.0463,128.07299999999998,0.355,2019
0.989,{'Anestis Delias'},0.632,207707,0.552,0,70Os9QnvggNb3duxZoSupc,0.0599,8,0.369,-10.451,1,To sakaki,0,1930-01-01,0.0356,106.204,0.644,1930
0.964,{'X. Loukopoulos'},0.434,202488,0.504,0,48q3JXb9EEoARCyvKKql9z,0.0617,9,0.343,-8.992,0,Petakse perdikoula mou,0,1940-01-01,0.0473,106.585,0.825,1940
0.99,"{'Robert Schumann', 'Carl Tausig', 'Sergei Rachmaninoff'}",0.326,110707,0.226,0,6x1hFzzbnLGKe4ZsOWTXk3,0.921,7,0.18600000000000005,-16.532,0,"Spanisches Liederspiel, Op. 74: Der Kontrabandiste",0,1942-01-01,0.0454,159.872,0.626,1942
0.99,"{'Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner'}",0.477,31933,0.48,0,59LQFA9m7u69BnKFBb0yt7,0.919,2,0.203,-15.813,0,"Rhapsody on a Theme of Paganini, Op.43: Variation VIII: Tempo I",0,1945-01-01,0.0443,164.737,0.963,1945
0.971,"{'Marlene', 'César de Alencar'}",0.5479999999999999,150216,0.359,0,743vACqr35f0A21IcHryWO,0.0183,0,0.338,-13.112,1,Casadinhos,0,1948-12-01,0.0648,70.418,0.69,1948
0.995,"{'Lata Mangeshkar', 'Shankar Dasgupta'}",0.421,198844,0.058,0,3oZjojzeI99zZzykUo1oQo,0.919,8,0.114,-21.478,1,Char Dinonki Chandni,0,1949-01-01,0.0461,72.179,0.39,1949
0.901,{'Alekos Dimou'},0.26,286587,0.28,0,1wogsi5IuUHgZoDaT1zMRs,0.00194,0,0.297,-13.849,1,Treis stratigoi,0,1950-01-01,0.0374,104.609,0.353,1950
0.936,"{'Mohammed Rafi', 'Geeta Dutt'}",0.5589999999999999,235311,0.5329999999999999,0,2vgH6epoTf3gBorPaITcUe,3.38e-06,2,0.374,-7.627999999999999,1,Panghat Pe Dekho,0,1951-12-01,0.0881,174.81099999999995,0.907,1951
0.938,{'Primitivo Y Su Combo'},0.365,185083,0.33,0,2cYasSJAAlavU40bqB697H,0.479,7,0.163,-9.086,1,Lo Que Eres para Mi,0,1952-05-05,0.0307,96.89,0.464,1952
0.979,"{'Wolfgang Amadeus Mozart', 'Anton Dermota', 'Wiener Philharmoniker', 'Wilhelm Furtwängler'}",0.227,287893,0.262,0,2Ido2deuYXUaPPA8HOV88W,0.00515,10,0.738,-18.17,1,"Don Giovanni, K. 527, Act II: Il mio tesoro intanto (Live)",0,1953-07-27,0.0424,98.395,0.21,1953
0.866,{'Rosemary Clooney'},0.59,119627,0.67,0,01ZEgyziCIVvUabhJUaF5C,0.0,5,0.723,-8.605,0,From This Moment On,0,1955-04-01,0.444,141.737,0.607,1955
0.97,{'Harry Belafonte'},0.584,221454,0.115,0,12J0vbN5qu4QbXUmAbz7Bj,0.0243,7,0.109,-18.611,0,Troubles,7,1956-01-20,0.037000000000000005,117.177,0.248,1956
0.936,{'Sarah Vaughan'},0.324,236418,0.203,0,3es0k3AhwUeTblt6CS9OfE,0.0,9,0.112,-13.05,0,How Long Has This Been Going On?,9,1957-01-01,0.0295,96.838,0.0648,1957
0.794,{'Frank Sinatra'},0.255,1022613,0.136,0,5lE6QzHscdcCovo0DphxPH,6.64e-06,0,0.138,-18.242,0,"Angel Eyes - Mono/Alternate Session Takes/May 5, 1958",9,1958-01-01,0.0354,96.923,0.154,1958
0.316,"{'Louis Prima', 'Sam Butera & The Witnesses'}",0.8590000000000001,135040,0.253,0,0bqoaNeIMFNSSb5e0xgflR,0.0,8,0.14,-12.949000000000002,1,Bourbon Street Blues,10,1959-01-01,0.057,108.037,0.914,1959
0.856,{'Ernestine Anderson'},0.54,144013,0.337,0,5nmBnkNCuVjKxXH9dbgZYQ,0.0,1,0.0841,-14.302,1,They Didn't Believe Me,12,1960-01-01,0.0389,133.365,0.782,1960
0.947,"{'George Frideric Handel', 'Kenneth McKellar', 'London Symphony Orchestra', 'Sir Adrian Boult'}",0.251,217547,0.0954,0,2KgKMSemhtDrmkHjVvbZmJ,0.0132,4,0.142,-21.264,1,"Messiah, HWV 56 / Part 1: 1. Accompagnato: Comfort ye, My people",7,1961-01-01,0.042,81.77,0.0638,1961
0.8029999999999999,{'Dee Dee Sharp'},0.682,148560,0.5589999999999999,0,5GSt4D4PbevDpd6pUwqnxW,9.83e-06,1,0.0388,-5.797999999999999,1,I Will Follow Him,10,1962-01-01,0.0345,121.731,0.889,1962
0.581,{'George Hamilton IV'},0.591,166200,0.594,0,0XXVcpGL5W7xhEYNItSVVU,2.17e-05,11,0.27,-13.06,1,If You Don't Know I Ain't Gonna Tell You,14,1963-12-17,0.0492,91.643,0.8540000000000001,1963
0.773,{'The Dillards'},0.494,202773,0.6559999999999999,0,0oyRjMnQJUf3dV4Dgsjz7n,0.0,2,0.848,-11.411,1,"Never See My Home Again - Recorded at the Mecca, Los Angeles",11,1964-01-01,0.259,133.567,0.865,1964
0.222,{'Little Joe And The Latinaires'},0.637,164969,0.418,0,0gcUdQ0uYq76o4fwx6flkF,0.00106,3,0.0427,-8.556000000000001,1,Estrellita Marinera,13,1965-01-01,0.0444,114.668,0.931,1965
0.971,"{'Sergei Rachmaninoff', 'Earl Wild', 'Royal Philharmonic Orchestra', 'Jascha Horenstein'}",0.227,720720,0.259,0,5fRIOfme92GNCYQ7A9nhBh,0.915,6,0.0916,-17.128,0,"Piano Concerto No. 1 in F-Sharp Minor, Op. 1: I. Vivace",23,1966-05-01,0.0341,77.288,0.0827,1966
0.0448,{'Stevie Wonder'},0.568,153733,0.627,0,2P0c7st29BLFuTapbZ2vd2,0.0,1,0.386,-7.477,1,I'd Cry,21,1967-08-01,0.0312,138.684,0.794,1967
0.7190000000000001,{'Jerry Jeff Walker'},0.435,226467,0.397,0,3qXa59tCZsys7sv1Z2uVW9,0.00536,2,0.35700000000000004,-9.965,1,Mr. Bojangles - Original Mono Single Version,20,1968-01-01,0.0269,157.541,0.511,1968
0.778,{'The Who'},0.5770000000000001,91272,0.391,0,0FOpJLT2ZuiYnAYLr8J9EZ,0.0,0,0.0837,-10.81,1,Fiddle About,24,1969-05-23,0.05,112.968,0.907,1969
0.161,{'Tim Maia'},0.294,127921,0.522,0,7zf5JVR1AiPa9snspPRUD0,3.9299999999999986e-05,9,0.364,-10.442,1,Primavera (Vai Chuva),49,1970-01-05,0.0478,150.713,0.608,1970
0.8740000000000001,{'James Gang'},0.5670000000000001,152667,0.127,0,7Bj3nz8syLvpMFi3Ojk40v,0.892,0,0.138,-20.847,1,Yadig?,22,1971-04-01,0.0405,124.446,0.187,1971
0.4320000000000001,{'Frankie Miller'},0.6459999999999999,222960,0.16899999999999998,0,3H42Os9ibfhppe1shLM8iI,0.000442,11,0.0975,-15.09,1,After All (I Live My Life) - 2011 Remaster,32,1972-01-01,0.0355,126.742,0.317,1972
0.596,{'Lou Reed'},0.383,220053,0.6970000000000001,0,7Geht7uyruF696KZc4A1b1,0.0493,7,0.188,-6.948,0,Lady Day,34,1973-07-01,0.0298,98.913,0.5770000000000001,1973
0.59,"{'Celia Cruz', 'Johnny Pacheco'}",0.715,293787,0.5329999999999999,0,793Hj5GGE1ANxLNO8yt24R,0.000209,0,0.496,-9.026,1,El Tumbao Y Celia,25,1974-01-01,0.0349,96.32,0.8059999999999999,1974
0.14800000000000002,{'Fleetwood Mac'},0.5329999999999999,396880,0.586,0,0tWTuEKhu2vvWkSYJOYsra,0.00113,9,0.7070000000000001,-11.659,0,"Rhiannon - Live from the Burbank Studios, Burbank, CA, 1/26/76",26,1975-07-11,0.0331,140.028,0.59,1975
0.149,{'Queen'},0.411,300893,0.618,0,3r29Q266MSJCAgEocIV5Sn,3.34e-06,8,0.22,-11.824000000000002,1,Somebody To Love - 1991 Bonus Remix,22,1976-12-10,0.0664,111.124,0.295,1976
0.0456,{'Bee Gees'},0.767,267627,0.459,0,67NmrJM7GK4krnbdSHEfvK,0.0229,11,0.114,-16.608,0,I Love You Too Much,31,1977-12-13,0.0262,105.179,0.966,1977
0.88,{'Nina Simone'},0.345,172800,0.0757,0,0hTKUGNqKaGKZbI8PWAvQ1,0.0298,5,0.0973,-20.606,1,That's All I Want From You,29,1978-01-01,0.0358,88.755,0.142,1978
0.293,{'Azymuth'},0.715,250600,0.366,0,0m57c5sRtG2prVAvCiwM5s,0.6759999999999999,5,0.0655,-16.666,1,Partido Alto,29,1979-01-01,0.0442,94.1,0.726,1979
0.065,{'Diana Ross'},0.853,232333,0.7709999999999999,0,1ZeuyzMBYasEWQLMPgoyx5,2.87e-05,2,0.0453,-8.376,0,Tenderness,27,1980-05-22,0.0591,117.691,0.925,1980
0.8590000000000001,"{'Jensy', 'Ilaiyaraaja'}",0.521,277640,0.379,0,7hlCWblWSr3JTBCICTSG2s,0.00161,2,0.129,-12.805,1,Kathal Oviyam - Alaigal Oyvatillai / Soundtrack Version,26,1981-01-01,0.0321,75.152,0.573,1981
0.0293,{'Jethro Tull'},0.659,193533,0.574,0,1blN58I3N14XZzkio8756o,1.41e-05,0,0.165,-9.873,1,Fallen on Hard Times - 2005 Remaster,30,1982-04-10,0.0341,86.05799999999998,0.768,1982
0.157,{'Soda Stereo'},0.5710000000000001,272840,0.893,0,20bggqcWxAEshfFzgtXap1,9.04e-05,0,0.281,-5.522,1,Lo Que Sangra (La Cúpula),21,1983-01-01,0.0377,101.34,0.816,1983
0.146,{'Minutemen'},0.422,99840,0.369,0,2yDjtl4TU5z77W2MfL3ejK,0.0484,9,0.1,-17.137999999999998,1,"Take 5, D.",26,1984-07-24,0.047,125.783,0.6409999999999999,1984
0.000711,{'Red Hot Chili Peppers'},0.625,114800,0.957,1,5jCckSmjwF4IHEJmTDlkAP,2.54e-06,2,0.134,-4.697,0,Sex Rap - Remastered,31,1985-08-16,0.0835,140.515,0.812,1985
0.0464,{'Stan Bush'},0.595,235413,0.894,0,0YLC29DmVxF0UGPI8S5vRu,1.6e-05,2,0.134,-8.155,1,The Touch,24,1986-01-01,0.0541,126.533,0.531,1986
0.172,{'John Williams'},0.461,149427,0.0868,0,2PKGX7glf9mutxRlwrusZd,0.795,0,0.133,-32.601,0,The British Grenadiers,36,1987-12-01,0.0567,109.622,0.0326,1987
0.479,{'Hombres G'},0.609,247813,0.638,0,6iN3XJ7aUUlAlukIH8ymR5,0.084,4,0.224,-13.792,1,Será esta noche,40,1988-01-01,0.0286,137.963,0.78,1988
0.0947,{'Aerosmith'},0.463,288800,0.695,0,5l9fBktQtZywlRCaIduinV,2.84e-06,2,0.0793,-5.709,1,"Don't Get Mad, Get Even",33,1989-01-01,0.0654,171.032,0.399,1989
0.8440000000000001,{'Peter Gabriel'},0.639,354987,0.232,0,48lR72l57iFmheQeE7fYvl,0.000105,3,0.111,-16.509,1,Don't Give Up,26,1990-11-20,0.0445,80.781,0.33,1990
0.773,"{'David Lui', 'Zhang Yong Fu and Antonio Chen'}",0.235,289400,0.31,0,47hGt2jD8TCUrgDPcVNkUf,0.136,4,0.28800000000000003,-12.470999999999998,0,老情歌,40,1991-11-01,0.0297,148.597,0.152,1991
2.48e-05,{'Ministry'},0.3670000000000001,501600,0.942,0,1bv4fups31J6sGCY4m1qHu,0.6920000000000001,10,0.407,-10.031,1,Scare Crow,34,1992-07-10,0.0423,74.938,0.633,1992
0.59,{'Maria Bethânia'},0.404,224773,0.238,0,52V2BPdhlhFrUZF7AOrQP9,1.3e-06,9,0.103,-13.005,1,As Canções Que Você Fez Pra Mim,57,1993-01-01,0.0623,79.41,0.302,1993
0.923,{'Tori Amos'},0.386,206200,0.192,0,5HCIck4xQZXZn3sbQtsFzB,3.79e-06,6,0.104,-15.08,1,Pretty Good Year,37,1994-01-31,0.0332,133.93,0.35600000000000004,1994
0.0123,{'Rocket From The Crypt'},0.39,173627,0.964,0,4Tkxvxb3cEV9uM4oXcWQ4s,3.9e-05,6,0.066,-4.7780000000000005,0,On A Rope,34,1995-01-01,0.0741,147.359,0.541,1995
0.425,{'Aphex Twin'},0.53,292827,0.64,0,2JrkJg6slbznYpsxWk9IHk,0.915,0,0.0878,-9.149,1,Girl/Boy Song,39,1996-11-04,0.103,168.93599999999995,0.481,1996
0.677,{'Jacky Cheung'},0.478,293480,0.314,0,1JAcJrIEg0S1EbowJ5P4Qu,7.58e-05,3,0.159,-11.508,1,愛是永恆,46,1997-01-01,0.0327,120.027,0.14400000000000002,1997
0.501,{'Grupo Laberinto'},0.657,153507,0.522,0,7mYCWYuzVCXYkPsuAbkMoL,0.0,8,0.104,-6.519,1,Infiel,36,1998-07-22,0.0467,111.455,0.955,1998
0.62,{'Mary Wells'},0.381,162733,0.623,0,0GUDH9hImhoj954H8KFpYW,0.0,2,0.212,-8.327,0,Your Old Stand By,34,1999-01-01,0.0358,201.385,0.962,1999
0.0897,{'Boyz II Men'},0.698,251307,0.435,0,1qLDXxbJK1VLwS9jArwWnC,0.0,1,0.275,-6.876,1,Thank You In Advance,40,2000-08-30,0.0445,119.988,0.208,2000
0.0244,{'Vitas'},0.695,195000,0.414,0,2fKog3E5P7HVQZs2sQMFrO,0.000192,5,0.0725,-8.661,0,Опера #2,47,2001-01-01,0.0304,99.714,0.544,2001
0.109,{'Good Charlotte'},0.515,242933,0.5660000000000001,0,0eYcZLnlLKaItC1WC4B1pc,0.0,6,0.16,-6.176,1,Emotionless,42,2002-10-04,0.0303,154.32,0.165,2002
0.27,{'Brian McKnight'},0.472,241040,0.4,0,647PhbKoetivlV8MYFxjrT,0.0,6,0.0239,-7.058,1,"Shoulda, Woulda, Coulda - Main",46,2003-01-01,0.16899999999999998,68.965,0.593,2003
0.000125,"{'Joachim Garraud', 'JD Davis', 'David Guetta'}",0.682,219947,0.93,0,0TBaFEx7WENZgqLXWErD0b,0.0123,11,0.0481,-4.0360000000000005,0,The World Is Mine,55,2004-06-04,0.0846,127.867,0.46,2004
2.13e-05,{'Trivium'},0.512,340627,0.952,0,3wuGM9ka6DGQPtrEaVGl00,0.00232,2,0.34600000000000003,-3.903,0,Like Light to the Flies,47,2005-03-07,0.0424,106.028,0.453,2005
0.458,{'Roop Kumar Rathod'},0.5479999999999999,364330,0.737,0,5KNuHsIeFtD0oukst77hBi,0.00806,0,0.091,-7.865,1,Maula Mere Maula,47,2006-12-01,0.0386,119.961,0.412,2006
0.00125,{'The Goo Goo Dolls'},0.295,187760,0.7120000000000001,0,4kmGRW1BgoKendL6V7cz29,2.25e-05,0,0.224,-4.246,1,Before It's Too Late,45,2007-11-06,0.0301,130.139,0.366,2007
0.101,{'Jeezy'},0.625,237107,0.737,1,2dN8FGsyTWXMzKyuztuWhK,0.0,8,0.25,-6.385,1,Crazy World,41,2008-01-01,0.0989,153.954,0.147,2008
0.0267,{'Kris Allen'},0.578,212747,0.9,0,51YhN4y2tOvfI0Sv1hoBRo,0.0,0,0.287,-2.501,1,Live Like We're Dying,43,2009-09-25,0.0443,92.011,0.934,2009
0.0166,{'Turnpike Troubadours'},0.5710000000000001,197920,0.802,0,0FuaxhI17w2hPRdN4sDSaG,0.0,9,0.14,-5.636,1,Kansas City Southern,43,2010-08-31,0.0258,102.474,0.89,2010
8.96e-06,{'Five Finger Death Punch'},0.4920000000000001,203813,0.987,1,4pJEKilWKOHgNedKVkC1bz,0.0,4,0.231,-3.398,1,The Pride,43,2011-10-11,0.122,103.98,0.354,2011
0.00034500000000000004,{'DragonForce'},0.268,316147,0.966,0,5Xevyftg9SENov82JYXlYQ,6.58e-06,11,0.29100000000000004,-3.1460000000000004,0,Cry Thunder,45,2012-04-17,0.0719,130.034,0.5670000000000001,2012
0.98,{'Jeremy Soule'},0.0604,232871,0.0898,0,3wnSHCMTtD1fxwOzTc5Gdh,0.919,4,0.0933,-22.09,0,Distant Horizons,51,2013-01-31,0.0419,52.07,0.0347,2013
0.5379999999999999,{'Phil Collins'},0.419,330493,0.233,0,63WVeFX5l2UHPhLlQv0ipB,2.54e-06,0,0.0556,-14.292,1,In the Air Tonight,48,2014-09-30,0.0335,189.414,0.271,2014
0.297,{'Father John Misty'},0.189,278920,0.7240000000000001,0,4l86U8arITFVBfDvYn82v7,0.00387,7,0.0687,-5.88,0,"I Love You, Honeybear",52,2015-02-10,0.0582,210.108,0.39,2015
0.8320000000000001,{'Hillsong UNITED'},0.333,350387,0.133,0,1hxks00KHyFeUWFd1aFQID,0.00072,0,0.112,-15.073,1,Even When It Hurts (Praise Song) - Live,52,2016-07-15,0.035,124.383,0.0725,2016
0.948,{'Dua Lipa'},0.426,230480,0.224,0,5E5MqaS6eOsbaJibl3YeMZ,0.0,6,0.112,-8.683,1,Homesick,69,2017-06-02,0.0391,85.728,0.399,2017
0.944,{'Dream Runner'},0.0951,177214,0.0872,0,75D9esOK7ASfcREQAvbtql,0.96,7,0.0905,-24.16800000000001,1,Magica,64,2018-10-26,0.0371,87.65299999999998,0.0389,2018
0.158,{'Beéle'},0.82,204000,0.565,0,2J9B63FawlTaPdg4eH5X03,2.45e-05,6,0.0469,-5.965,1,Loco,82,2019-08-08,0.17,105.11,0.773,2019
0.0771,"{'Chris Brown', 'Young Thug', 'Gunna', 'Lil Duke'}",0.785,327920,0.687,1,4dhZy7EbsbhwIS7C6Ct8mI,0.0,7,0.119,-9.241,0,Big Slimes (feat. Gunna & Lil Duke),64,2020-05-08,0.168,141.003,0.63,2020
0.000286,{'Springtoifel'},0.308,141080,0.988,0,7kqnT6DTEe3KsijZOt1Nza,2.49e-05,7,0.659,-3.741,1,"Sex, Droogs & Rock-n-Roll",0,1930-01-01,0.127,176.91299999999995,0.5,1930
0.993,"{'Kyria Piko', 'Nikos', 'Rellios', 'Klarino'}",0.305,207987,0.386,0,4Xse8LU34YaH4e0WYE31Fa,0.693,2,0.0745,-11.66,1,Mperdeytike mia lemonia,0,1940-01-01,0.0429,59.972,0.171,1940
0.0561,{'Эрих Мария Ремарк'},0.6970000000000001,107000,0.172,1,5NVA0aU4xldiHN0Gm4WCrc,1.67e-06,1,0.301,-22.63,1,Часть 240.3 - Триумфальная арка,0,1945-01-01,0.805,104.886,0.6829999999999999,1945
0.851,{'Igor Stravinsky'},0.767,158000,0.383,0,7d38F2PRSLXKcMwgDsYtvF,0.916,10,0.0673,-17.256,1,The Soldier's Tale Suite: IV. The Royal March,0,1948-01-01,0.0476,117.718,0.552,1948
0.88,"{'Peter Maxwell Davies', 'Isaac Stern', 'André Previn', 'Royal Philharmonic Orchestra'}",0.198,1003533,0.0479,0,477we0LteoNyKvOl5SVca0,0.355,5,0.0734,-26.286,0,Violin Concerto: I. Allegro moderato,0,1949-01-01,0.0425,80.786,0.0361,1949
0.976,{'Vishwanath Bagul'},0.445,178453,0.345,0,25TwKz5Uqw0EhvJQi8DiRJ,0.00281,4,0.328,-13.363,1,Lolat Kach Mukhmadhuvari,0,1950-12-31,0.0355,77.314,0.757,1950
0.79,{'Unspecified'},0.177,201400,0.361,0,373A9iKj5WgADmdo3pe8iv,1.02e-05,5,0.12,-15.254,1,Thailand: Orchestral Composition,0,1951-01-01,0.0357,76.811,0.242,1951
0.966,{'Geeta Dutt'},0.379,200972,0.221,0,2msLkv5iAKCBP4bBphsktm,3.14e-05,2,0.108,-6.924,1,So Jare Dukhiyari Maake Ankh Ke Tare,0,1952-12-31,0.0587,180.259,0.422,1952
0.7440000000000001,{'Joe Houston'},0.281,148867,0.728,0,2Q9wL2bhzS6Dv3ckZEzFY9,0.083,3,0.232,-7.3610000000000015,1,Cornbread and Cabbage,0,1953-10-25,0.0579,172.378,0.785,1953
0.99,"{'Vincenzo Bellini', 'Nicola Rossi-Lemeni', 'Dino Olivieri', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Vittore Veneziani'}",0.271,183787,0.21,0,12UzEsRdkPAdt4LxjffpYk,0.0456,5,0.121,-13.65,1,"Bellini: Norma, Act 2: Ah! del Tebro al giogo indegno"" (Oroveso"," Chorus)""",2-01-01,1954,0.0462,95.074,0.0773,1954
0.878,{'Juliana Larson'},0.575,164473,0.0967,0,0CjTMKaAolHof6eurYVtBz,0.0,7,0.127,-15.800999999999998,1,It's Much Too Late to Go Home,0,1955-11-26,0.0782,69.9,0.5429999999999999,1955
0.922,{'Louis and Bebe Barron'},0.368,175867,0.682,0,52pO8YzCEq5adaKMbaLzj6,0.915,1,0.131,-18.718,1,Battle With The Invisible Monster,4,1956-01-01,0.604,80.125,0.0345,1956
